street,candidate,link_count,full,first,last,alias,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,occ10,occ11,occ12,occ13,occ14,occ15,occ16,occ17,occ18,occ19,occ20,rel_born,rel_died,rel_buried,rel_edu,rel_work,district,proba
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q4060,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q3132,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q2948,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q7088,0.5287999999999999
Moselweg,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q3846,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q205050,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q5398,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q6992,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q1959104,0.5287999999999999
Moselweg,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q14895,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q3898,0.5287999999999999
An der Mosel,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q16024,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q4083,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q3902,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q153444,0.5287999999999999
Moselweg,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q254774,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q3917,0.5287999999999999
Moselstraße,Q72535,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q240039,0.5287999999999999
Klotenstraße,Q1996922,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,Q7926,0.5286666666666667
Grabweg,Q216590,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1304125,0.528625
Grabweg,Q216590,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q10890,0.528625
Müserstraße,Q1463127,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6,0.0,0.0,0.0,0.0,Q2326759,0.5285833333333334
Hans-Hein-Weg,Q1306118,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3912,0.5284081024367793
Carl-Klein-Straße,Q66305649,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q15811131,0.5284081024367793
Aurea,Q441943,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q6896,0.5284081024367793
Brigitte-Schröder-Straße,Q916648,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q153736,0.5284081024367793
Bernwardring,Q826905,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q14921,0.5284081024367793
Eumeniusstraße,Q1373954,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3621,0.5284081024367793
Carl-Klein-Straße,Q66305649,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3097,0.5284081024367793
Bahlmannstraße,Q760846,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Q1959122,0.5282297619047619
Kronenstraße,Q1598083,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6,0.0,0.0,0.6,Q163570,0.5281166666666667
Am Knechtsgraben,Q94928648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.0,0.0,Q315138,0.528
Zaunstraße,Q1469014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q4068,0.528
Schwenkelstraße,Q1405499,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q6896,0.528
Krekeler Straße,Q214532,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.2,0.4,Q240887,0.528
Breder Straße,Q1657511,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q4108,0.528
Zaunstraße,Q1469014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q245292,0.528
Trappenweg,Q2646027,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q11102,0.528
Höhmannsberg,Q1298664,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,0.0,0.5,Q2942,0.528
Gropperweg,Q126045,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q5642,0.528
Wilhelm-Wolf-Straße,Q1369222,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,Q3771,0.528
Knechtsberg,Q94928648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.0,0.0,Q6961,0.528
Zaun,Q1469014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q11043,0.528
Zaunweg,Q1469014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,Q12449,0.528
Hölterstraße,Q340399,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,Q2899,0.528
Willstätterstraße,Q77072,134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q323607,0.5276666666666666
Willstätterstraße,Q77072,134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.2,Q2326745,0.5276666666666666
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q3830,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q300703,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q870887,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q885372,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q1263891,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q2036224,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q1982226,0.527
Heinser Straße,Q1876898,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,Q73110,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q277492,0.527
Roonstraße,Q77281,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,0.0,0.0,0.0,Q2454992,0.527
Spiekerhof,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q1959104,0.5268333333333334
Am Spieker,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q14888,0.5268333333333334
Am Spieker,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q181673,0.5268333333333334
Am Spieker,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q3890,0.5268333333333334
Spiekerhof,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q6910,0.5268333333333334
Spiekerweg,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q2809,0.5268333333333334
Spiekersstraße,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q2707,0.5268333333333334
Spiekerstraße,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q2834,0.5268333333333334
Spiekerstraße,Q1698429,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.6,Q3905,0.5268333333333334
Hanna-Neumann-Straße,Q71633,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.2,0.0,Q315138,0.5268333333333333
Langenbeckstraße,Q66339,88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.0,Q2871,0.52675
Langenbeckstraße,Q66339,88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.0,Q2066,0.52675
Uedingsweg,Q1515356,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1666666666666666,Q1670981,0.5265416666666668
Alfred-Zingler-Straße,Q23061898,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,Q2765,0.52650686271822
Winkhausstraße,Q1468935,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Q1368607,0.5264666666666667
Wiesenstraße,Q1599238,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Q7926,0.5264000000000005
Couvenstraße,Q76700,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Q315215,0.526
Haberlandstraße,Q1731387,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.0,0.2,Q3978,0.526
Scheinerstraße,Q55612,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,Q1445255,0.526
Paula-Modersohn-Becker-Straße,Q234370,344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q4074,0.526
Paula-Modersohn-Becker-Weg,Q234370,344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q153260,0.526
Paula-Modersohn-Becker-Straße,Q234370,344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q3949,0.526
Paula-Modersohn-Becker-Straße,Q234370,344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q14936,0.526
Weseler Straße,Q56711515,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.3333333333333333,0.0,Q7926,0.526
Wimmer Straße,Q15990603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,Q1198,0.5258999999999999
An der Stever,Q1556427,23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,Q7920,0.5258333333333333
Stehrweg,Q111567,51,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1666666666666666,0.0,0.0,Q1669858,0.5257333333333334
Grundweg,Q94902138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,Q1198,0.5256102293650551
Grundstraße,Q94902138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,Q1198,0.5256102293650551
Zur Rahe,Q1357235,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.4,Q14954,0.52555
Aalbergweg,Q1699086,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q3922,0.5251902541902542
Burbankstraße,Q382176,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q10936,0.5251902541902542
Burbankstraße,Q382176,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q691386,0.5251902541902542
Pfarrer-Leuchter-Straße,Q562193,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q4074,0.5251902541902542
Langes Hof,Q370533,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q492224,0.5251902541902542
Leuchterstraße,Q562193,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q248236,0.5251902541902542
Burbankstraße,Q382176,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Q1486892,0.5251902541902542
Pochestraße,Q106330,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.5,0.0,0.0,0.1666666666666666,Q1745509,0.5250285714285715
Pochestraße,Q106330,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.5,0.0,0.0,0.1666666666666666,Q2166611,0.5250285714285715
Landrat-Görg-Straße,Q1633179,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.0,0.0,0.0,0.0,Q245376,0.525
Hölterweg,Q340399,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,Q881204,0.525
Siegstraße,Q323740,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,Q2871,0.525
Siegstraße,Q323740,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,Q5982,0.525
Am Kortländer,Q823747,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,Q2662780,0.525
Hölterstraße,Q340399,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,Q15080303,0.525
Gellenbeckstraße,Q817927,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.0,Q181673,0.5247666666666666
Leichtensternstraße,Q97209,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.8,0.0,0.2,0.2,Q518491,0.5245
Meinertzstraße,Q1913021,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,Q880989,0.5243333333333332
Schnittstraße,Q1333868,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.25,Q2904,0.524
Zeissstraße,Q76833,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q883719,0.524
Zeissweg,Q76833,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q1672690,0.524
Burghagenweg,Q15854435,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q5632,0.524
Boyenweg,Q28976438,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q14929,0.524
Niesmannshof,Q363489,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q3939,0.524
Schröders Gasse,Q53610655,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q6863,0.524
Boyen,Q28976438,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q243079,0.524
Bangertsweg,Q1692493,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q4082,0.524
Schrödershöhe,Q53610655,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q486577,0.524
Puhlplatz,Q55682242,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q968,0.524
Zeissstraße,Q76833,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q1609808,0.524
Zeiss-Straße,Q76833,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,Q16207454,0.524
Karl-Breitbach-Weg,Q18019653,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q3959,0.524
Milkeweg,Q124241,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,Q3890,0.524
Weishauptstraße,Q22670839,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q200256,0.524
Am Puhl,Q55682242,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q16024,0.524
Loerbroksstraße,Q97127250,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q257276,0.524
Schrödershof,Q53610655,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q10887,0.524
Balkeweg,Q15822206,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,Q6910,0.524
Stockemsgasse,Q94815022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0.0,0.0,0.0,Q3959,0.5239615384615385
Ostendorf,Q55673534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0.0,0.0,0.0,Q16018,0.5239615384615385
Uppenkamp,Q19132957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0.0,0.0,0.0,Q4175,0.5239615384615385
Ostendorf,Q55673534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0.0,0.0,0.0,Q14936,0.5239615384615385
Ostendorf,Q55673534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.6,0.0,0.0,0.0,Q181541,0.5239615384615385
Wollweg,Q63003,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,Q241450,0.5238333333333334
Wollstraße,Q63003,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,Q163570,0.5238333333333334
Metzendorfstraße,Q1246952,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,Q257398,0.5238333333333334
Am Wollberg,Q63003,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,Q10941,0.5238333333333334
Brachtsweg,Q43225621,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0.0,0.0,0.0,Q14817,0.5238333333333333
Bahnstraße,Q15428982,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Q593247,0.5237500000000003
Bahnweg,Q15428982,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Q832145,0.5237500000000003
Wahn Kirche,Q3165,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,0.5,0.0,0.0,0.0,Q568155,0.5236666666666667
Am Driesch,Q1929666,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0.0,0.0,0.0,0.0,Q6246,0.5236000000000002
Kemmannstraße,Q2638285,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0.0,0.0,0.0,Q2107,0.5235690476190477
An der Landwehr,Q2639875,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0.0,0.0,0.0,Q180248,0.5235690476190477
