osm_id	name	street_type	wikipedia	wikidata	etymology_wikidata	etymology_wikipedia	etymology_description	local_name	geometry	name_de	name_en	name_fr	name_es	name_ru
27520456	Alte Straße	cycleway							LINESTRING(8.5252814 53.1962537,8.5252467 53.1962986)					
27520459	Alte Straße	service							LINESTRING(8.5252814 53.1962537,8.5253903 53.1960907,8.5256613 53.1955064,8.525829 53.1953462,8.5259234 53.1952742,8.5261036 53.1951714,8.5263783 53.1950685,8.5266006 53.195008,8.5269011 53.1949586,8.5273892 53.1949222,8.5279791 53.1948907,8.528372 53.1948467,8.5286894 53.1947285,8.5290504 53.1945765,8.529349 53.1944277)					
27520462	Alte Straße	residential							LINESTRING(8.529349 53.1944277,8.5299672 53.1941773,8.5304436 53.194037,8.5310215 53.1939358,8.5312407 53.1938949,8.5313392 53.1938569,8.5315854 53.193762,8.5318202 53.1937072,8.5321897 53.193621,8.5326897 53.1935352,8.5328062 53.1935622)					
27520526	Wasserweg	residential							LINESTRING(8.529349 53.1944277,8.530432 53.1951488,8.5307896 53.1954607,8.5308232 53.19549,8.5314039 53.1960219)					
27520567	Kapellenstraße	residential							LINESTRING(8.5360835 53.1970228,8.5349348 53.197051)					
27520570	Kapellenstraße	residential							LINESTRING(8.5318472 53.1951942,8.5325438 53.1954661,8.5333117 53.1959751,8.5340186 53.1964437,8.5343668 53.1966745,8.5345561 53.1968,8.5347044 53.1968983,8.5349039 53.1970305,8.5349348 53.197051)					
27520583	Kapellenstraße	residential							LINESTRING(8.5349348 53.197051,8.5350157 53.1971315,8.5354734 53.1978505,8.5355281 53.1978686)					
27520588	Pingstbarg	residential							LINESTRING(8.5346783 53.1975655,8.5347455 53.1976485,8.5354734 53.1978505)					
27520625	Hanfstraße	residential							LINESTRING(8.5403711 53.1923098,8.5400143 53.1919855,8.5398428 53.1918295,8.5391765 53.1912248)					
27520636	Reepschlägerstraße	residential	de:Reepschlägerstraße (Bremen)						LINESTRING(8.5432359 53.1909369,8.5433572 53.1908767,8.5443593 53.1903554,8.5445833 53.1902389,8.5449404 53.1900767,8.5453933 53.1899133,8.5463207 53.1895719,8.5463771 53.1895512,8.5473254 53.1892021,8.5487479 53.1887767,8.5490003 53.1886846,8.5491595 53.1886027,8.5493008 53.1884908,8.549527 53.1883967,8.5503813 53.1881375,8.5508652 53.1879936,8.5512244 53.1878868,8.5513283 53.1878553,8.5526395 53.1874583,8.5527689 53.1874111,8.5535864 53.1871624,8.5540476 53.1870301,8.5548544 53.1868549,8.5562392 53.1865773)					
27520641	Reepschlägerstraße	residential	de:Reepschlägerstraße (Bremen)						LINESTRING(8.5379234 53.1942055,8.5379587 53.1941626,8.5383697 53.1936625,8.5388491 53.1931064,8.5389699 53.1930043,8.5390745 53.1929439,8.5394048 53.1927664,8.5403711 53.1923098,8.5415737 53.1917502,8.542956 53.1910864,8.5430169 53.1910571,8.5432359 53.1909369)					
27520702	Am Knick	cycleway							LINESTRING(8.5522022 53.1952825,8.5528627 53.1963934)					
27520709	Am Knick	service							LINESTRING(8.5521705 53.1946733,8.5521335 53.1948608,8.5522022 53.1952825)					
27520747	Johann-Philipp-Palm-Straße	residential			Q67162	de:Johann Philipp Palm			LINESTRING(8.5641874 53.1929963,8.5644567 53.19275,8.5647359 53.1925176,8.5657759 53.1917934,8.5658041 53.1917443)					
27520757	Wiedbuschstraße	residential							LINESTRING(8.565424 53.1902753,8.5635716 53.1891304)					
27521052	Weserstrandstraße	secondary							LINESTRING(8.5619983 53.1833153,8.5621916 53.1832576,8.5623221 53.1832223,8.5626482 53.1831407,8.5641273 53.1827811,8.5643447 53.1827257,8.5648844 53.1825747,8.5658389 53.1822923,8.5668269 53.1819679,8.5676451 53.1817104,8.5677691 53.1816665,8.5679233 53.181612,8.5681432 53.1815342,8.5686669 53.1813558,8.5688175 53.1813073)					
27521053	Bürgermeister-Dehnkamp-Straße	secondary			Q89494	de:Willy Dehnkamp			LINESTRING(8.5618259 53.1832861,8.561724 53.1831662,8.5617077 53.1831313,8.5616726 53.1830558)					
27521233	Braut-Eichen	unclassified							LINESTRING(8.648195 53.1823477,8.6483416 53.1821984,8.6485763 53.1819376,8.6487197 53.1817782,8.6487375 53.1817589)					
27521464	Rüdelskamp	residential							LINESTRING(8.5658041 53.1917443,8.565793 53.1917152,8.5656188 53.1916,8.5651484 53.1913192,8.5650418 53.1912531,8.5644392 53.190879,8.5636109 53.1903649,8.5632057 53.1901075,8.5629064 53.1899214,8.5625162 53.1896787)					
27521623	Am Rosenbusch	unclassified							LINESTRING(8.5908167 53.1879802,8.5906635 53.1880371,8.5905041 53.1881335,8.5903912 53.18823,8.5903355 53.1883498,8.5902874 53.1884725,8.5902955 53.1886143,8.5903401 53.1887736,8.5903911 53.1888726)					
27527494	Dobbheide	tertiary							LINESTRING(8.6320712 53.1917981,8.6315491 53.1911099,8.6311785 53.1906215,8.6309135 53.1902502,8.6308456 53.1901603,8.630364 53.189516,8.6298722 53.1888574,8.629579 53.188425,8.6293942 53.188182,8.6289766 53.187633,8.6288048 53.1874121,8.6283459 53.1868038,8.6276259 53.1858571,8.6274197 53.185586,8.6266987 53.1845831,8.6264094 53.1841665)					
27527583	Krudops Busch	residential							LINESTRING(8.6614729 53.1782228,8.6605488 53.1781683,8.6602375 53.1781485,8.6591701 53.1780892)					
27527872	Haselbusch	residential							LINESTRING(8.6404003 53.1834206,8.6401013 53.1831561,8.6396991 53.1828002,8.6395381 53.1826485,8.6391648 53.1823184,8.6390916 53.1822844,8.6384259 53.1816925)					
27529234	Wasserweg	residential							LINESTRING(8.5314039 53.1960219,8.5319008 53.196481,8.5321022 53.19664,8.5324972 53.1968723,8.5327866 53.1970596,8.5333094 53.1975494,8.5334511 53.1977338,8.533556 53.1979159,8.5338017 53.1984824,8.533907 53.1989049,8.5339432 53.1989836,8.5339987 53.1990551,8.534175 53.1991667,8.534415 53.1992647)					
27530948	Kniggeweg	living_street							LINESTRING(8.9047641 53.1025477,8.904887 53.1025433,8.9049754 53.1027698,8.905042 53.1029855,8.9050956 53.1030275,8.905182 53.1030518,8.9053771 53.1030416,8.9063354 53.1029352,8.9065065 53.1029162,8.9064517 53.102677,8.9064414 53.1024845,8.9064366 53.10234,8.90622 53.1023163,8.9057389 53.1022544,8.9056192 53.102239,8.9051643 53.1021617,8.9050296 53.1022007,8.904887 53.1025433)					
27535405	Helsingborger Straße	residential							LINESTRING(8.7250163 53.1779644,8.7249942 53.1779301,8.725006 53.1778955,8.7252932 53.1776037,8.7254731 53.1774572,8.7255059 53.1774336)					
27540928	Am Speicher XI	service							LINESTRING(8.7715587 53.0963542,8.7714713 53.0963872,8.7709804 53.0966003,8.7703849 53.0968724,8.7696978 53.0971767,8.7693005 53.0973536)					
27548338	Gustav-Brandes-Weg	residential							LINESTRING(8.9093782 53.1075781,8.9085191 53.1070232,8.9076878 53.1064826,8.9071527 53.1061272,8.9063012 53.1055751,8.9062437 53.105539,8.9055373 53.105096,8.9053874 53.1049547,8.9053223 53.1048686,8.9052866 53.1047753,8.9052329 53.1047242,8.9048453 53.1044343,8.904314 53.104079)					
27565795	Verdener Straße	residential							LINESTRING(8.5845064 53.5357461,8.5844957 53.5359042,8.5858086 53.5366075,8.5859367 53.5367017,8.5859648 53.536749,8.5859736 53.5367998)					
27565921	Hopfenstraße	residential							LINESTRING(8.577809 53.5503939,8.5777221 53.5499239,8.5776687 53.5494873)					
27565976	Hannastraße	residential							LINESTRING(8.5795556 53.5494082,8.5793985 53.5494128,8.577971 53.5494158,8.5776609 53.5494202)					
27566030	Gnesener Straße	residential							LINESTRING(8.5829562 53.556752,8.5826048 53.5562297,8.5825394 53.5561325,8.5821121 53.5555527)					
27566140	Kleiststraße	residential							LINESTRING(8.5811117 53.5533798,8.581108 53.5525913)					
27566142	Adolfstraße	residential							LINESTRING(8.5825394 53.5561325,8.5803851 53.5561269)					
27566175	Lutherstraße	residential							LINESTRING(8.5783542 53.5583284,8.5804223 53.5583366,8.5820748 53.5583748)					
27566204	Stormstraße	residential							LINESTRING(8.5844747 53.5588607,8.5846383 53.559946,8.5846641 53.5603029)					
27566250	Frenssenstraße	residential							LINESTRING(8.5735298 53.5586196,8.5743215 53.5587771,8.5747886 53.5587802,8.57527 53.5587834,8.5759986 53.5587849,8.577282 53.5587998,8.578364 53.5588185,8.5804308 53.5588382,8.5820662 53.5588453,8.5835418 53.5588624,8.5844747 53.5588607,8.5858377 53.5588985)					
27566262	Geibelstraße	residential							LINESTRING(8.5759986 53.5587849,8.5759839 53.5583782,8.5759817 53.5582781,8.5759897 53.55783,8.5759883 53.5574336,8.5759871 53.5570896,8.5759865 53.5569089)					
27566358	Uhlandstraße	living_street							LINESTRING(8.578309 53.5572555,8.5804041 53.5572529,8.5817327 53.5572546,8.5820585 53.557255)					
27566364	Eichendorffstraße	residential							LINESTRING(8.5804702 53.5596954,8.5784415 53.5596824)					
27566373	Jahnstraße	residential							LINESTRING(8.5836634 53.5623022,8.5837285 53.5631099,8.583707 53.5631654,8.58339 53.5640009)					
27566421	Fritz-Reuter-Straße	residential							LINESTRING(8.5830466 53.5608102,8.5828071 53.5610274,8.5823259 53.5614637,8.5820857 53.5617052,8.581112 53.5626784,8.5807234 53.5631058,8.580757 53.563515,8.5807026 53.563627)					
27566426	Bütteler Straße	residential							LINESTRING(8.5850062 53.5634,8.583707 53.5631654)					
27566460	Bütteler Straße	pedestrian							LINESTRING(8.5862734 53.5633958,8.5850062 53.5634)					
27566503	Eisenbahnstraße	tertiary							LINESTRING(8.594901 53.56698,8.5950785 53.5669655,8.5952524 53.5669525,8.5955661 53.5669085,8.5956239 53.5668972,8.5956789 53.5668865,8.595806 53.5668617)					
27566506	Moltkestraße	residential							LINESTRING(8.5782229 53.5549619,8.5782706 53.5548154,8.5788081 53.5541899)					
27566514	Dorotheastraße	residential							LINESTRING(8.5803258 53.5526035,8.581108 53.5525913,8.5815801 53.5525851,8.5817718 53.552549)					
27566530	Goethestraße	residential							LINESTRING(8.5800561 53.5521737,8.5802303 53.5522329,8.5803093 53.5522998,8.580332 53.5523326,8.5803448 53.5523761,8.5803258 53.5526035)					
27566590	Luisenstraße	residential							LINESTRING(8.5833123 53.5547679,8.5840489 53.5545895,8.5853327 53.5542798)					
27566610	Meidestraße	residential							LINESTRING(8.5828159 53.5540572,8.5822261 53.5541155,8.5817678 53.5541149)					
27566818	Goethestraße	living_street							LINESTRING(8.5803513 53.5541182,8.5803655 53.5549616,8.5803756 53.5555591)					
27566921	Potsdamer Straße	living_street							LINESTRING(8.5820662 53.5588453,8.5820748 53.5583748)					
27566999	Heinrichstraße	residential							LINESTRING(8.5782723 53.5567547,8.5803955 53.5567457)					
27567282	Eupener Straße	residential							LINESTRING(8.5832684 53.5578212,8.5820594 53.5578126)					
27567350	Potsdamer Straße	residential							LINESTRING(8.5819074 53.5651462,8.5818683 53.565103,8.5818576 53.5650663,8.5818539 53.5650534,8.5818708 53.5646323,8.5818721 53.5646007,8.5819889 53.5642557,8.5820162 53.5641753,8.5820542 53.564063,8.5820945 53.563944,8.582136 53.5638214)					
27567401	Potsdamer Straße	residential							LINESTRING(8.5823259 53.5614637,8.5822899 53.5610329,8.5822693 53.5607873)					
27567404	Bütteler Straße	residential							LINESTRING(8.581112 53.5626784,8.5824649 53.5629438,8.583707 53.5631654)					
27567725	Max-Eyth-Platz	residential							LINESTRING(8.5775238 53.5484475,8.577426 53.548548,8.5773581 53.54864)					
27567845	Wilhelm-Busch-Straße	residential							LINESTRING(8.5819243 53.5504768,8.5815835 53.5502765,8.5808555 53.5504449,8.5807712 53.5504645,8.5803587 53.5505599)					
27567935	Auf den Sülten	residential							LINESTRING(8.5836096 53.5552035,8.5837347 53.5551744,8.5843601 53.5550212)					
27567937	Auf den Sülten	residential							LINESTRING(8.5843601 53.5550212,8.5857259 53.5547095,8.5868037 53.5544408)					
27567985	Gnesener Straße	residential							LINESTRING(8.5829562 53.556752,8.5832797 53.5572162)					
27568102	Preßburger Straße	pedestrian							LINESTRING(8.5770288 53.5469698,8.5769625 53.5469507,8.5764967 53.546785,8.5761699 53.5466775,8.5761276 53.5466631,8.5760888 53.5466499,8.5756488 53.5465002,8.5755992 53.5464833)					
27568138	Ankerstraße	residential							LINESTRING(8.5755992 53.5464833,8.5746606 53.5474727)					
27568141	Preßburger Straße	residential							LINESTRING(8.5749991 53.5462923,8.5755992 53.5464833)					
27568168	Sielstraße	residential							LINESTRING(8.5792435 53.5474555,8.5789827 53.5474476,8.578711 53.5474394,8.5785343 53.5474341,8.578204 53.5474185)					
27568329	Rutenbergstraße	residential							LINESTRING(8.5748169 53.5499826,8.5777221 53.5499239,8.5797144 53.5498797,8.5799519 53.5498738)					
27568432	Max-Eyth-Platz	residential							LINESTRING(8.5764451 53.5487264,8.576518 53.5486354,8.5765355 53.5486211,8.5765839 53.5485814,8.5766541 53.5485599)					
27568573	Sonnenstraße	residential							LINESTRING(8.5730091 53.5483104,8.573632 53.5485203,8.5741274 53.5486911)					
27568621	Bürgermeister-Martin-Donandt-Platz	residential							LINESTRING(8.5730916 53.5497758,8.5732766 53.550001,8.5732976 53.5500266,8.5736618 53.5503566,8.5737 53.5503912,8.5737218 53.5504039,8.573796 53.5504471,8.5746654 53.5509532,8.574803 53.5509876,8.5749042 53.551013)					
27568651	Neubrückshelmder	service							LINESTRING(8.5772208 53.5567709,8.5772321 53.5574536)					
27568665	Neubrückshelmder	footway							LINESTRING(8.5772321 53.5574536,8.5772364 53.5575555,8.5772479 53.5578314)					
27568791	Mittelstraße	pedestrian							LINESTRING(8.5801847 53.542491,8.5802806 53.5425234,8.5809624 53.5427537,8.5810534 53.5427844)					
27575484	Sonnenstraße	residential							LINESTRING(8.5761472 53.5490475,8.5751662 53.5490306,8.575047 53.5489978,8.5741274 53.5486911)					
27595062	Blütenweg	path							LINESTRING(8.8095234 53.1111101,8.8096348 53.1110371,8.8103777 53.1109609,8.8114409 53.1108472)					
27595575	Rosenweg	track							LINESTRING(8.8075856 53.1124721,8.8081756 53.1127675,8.808298 53.1128289,8.8085704 53.1129785,8.8088123 53.1130954,8.809182 53.1132827,8.8107597 53.1140962,8.8109325 53.1141822,8.8109827 53.1142739,8.81098 53.1143816,8.8109122 53.1144374)					
27601704	Goethestraße	residential							LINESTRING(8.5804308 53.5588382,8.5804702 53.5596954,8.5805174 53.5607246)					
27606559	Gutsmeierweg	residential							LINESTRING(8.6478469 53.174817,8.6479081 53.1750898,8.6479382 53.175224,8.64793 53.1753223,8.6479267 53.175362,8.6479237 53.1753973,8.6478689 53.1756223,8.647849 53.1757186,8.6478162 53.1758778,8.6477943 53.1759839,8.6477753 53.1760758)					
27607348	Leuchtenburger Straße	tertiary							LINESTRING(8.6658193 53.1758531,8.6657682 53.1757711,8.6657144 53.175725,8.6656634 53.1756838,8.6655271 53.1756404,8.6654109 53.1755963,8.6652917 53.1755407)					
27611804	August-Bebel-Allee	service							LINESTRING(8.8762319 53.0852259,8.8762319 53.0852597,8.8762318 53.0853239,8.8762316 53.0855936,8.8762249 53.0857239)					
27611812	Kiesselbachstraße	service							LINESTRING(8.8750967 53.0844236,8.8751858 53.0844981,8.8751816 53.0846176,8.8751677 53.0847856,8.8751643 53.0848265)					
27611814	Kiesselbachstraße	service							LINESTRING(8.8751816 53.0846176,8.8743124 53.0846176)					
27616910	Wilhelmshavener Straße	residential							LINESTRING(8.5859736 53.5367998,8.5859607 53.536838,8.5859323 53.536867,8.5852303 53.5373288,8.5845137 53.5378001,8.5844915 53.5378147,8.5840951 53.5380754)					
27616964	Verdener Straße	residential							LINESTRING(8.5841378 53.5357366,8.5840576 53.5356945,8.5837592 53.5355377,8.5826401 53.5349497,8.5825234 53.5349212)					
27617096	Brommystraße	residential							LINESTRING(8.5822932 53.5357692,8.5832631 53.5362867,8.5835916 53.53646,8.5847679 53.5370806,8.5852303 53.5373288)					
27617131	Linzer Straße	pedestrian							LINESTRING(8.5800462 53.5410404,8.5801406 53.5410735,8.5810243 53.5413821,8.5811816 53.541437)					
27643849	Stromer Landstraße	tertiary	de:Stromer Landstraße						LINESTRING(8.7503478 53.0838083,8.7500537 53.083576)					
27643851	Stromer Landstraße	secondary	de:Stromer Landstraße						LINESTRING(8.6667015 53.0942849,8.6668261 53.0942095,8.6669515 53.0941232,8.6669764 53.0941015,8.6670541 53.0940339,8.6671472 53.0939294,8.6671859 53.0938605,8.6672597 53.0937288,8.6673674 53.0935367,8.6674395 53.0933959,8.6674604 53.093355,8.6676063 53.0930699,8.6676625 53.0929681,8.667937 53.0924712,8.6680576 53.092245,8.6681753 53.0920346,8.6682361 53.0919388,8.6682593 53.0919021,8.6683893 53.091737,8.6684521 53.09166,8.6686849 53.0914358,8.6688206 53.0913314,8.6689982 53.0911948,8.6691711 53.0910711,8.6693922 53.0909451,8.6695695 53.0908532,8.6697708 53.0907596,8.6698238 53.0907378,8.6698823 53.0907137,8.669999 53.0906656,8.6702372 53.0905811,8.6703368 53.0905458,8.6705825 53.090468,8.6709043 53.0903789,8.6711817 53.0903021,8.6716353 53.0901694,8.671688 53.0901501,8.6719033 53.0900711,8.6722332 53.089925,8.6725874 53.0897371,8.6726559 53.0896968,8.6727985 53.0896129,8.6730503 53.0894647,8.6740958 53.0888257,8.6742387 53.0887384,8.6744731 53.0885973,8.6752931 53.0881023,8.6754804 53.0880024,8.6755335 53.087974,8.6756414 53.0879164,8.6760376 53.0877526,8.6762576 53.0876761,8.6764701 53.0876144,8.6767192 53.0875494,8.6768978 53.0875028,8.6773555 53.0874208,8.6778005 53.0873648,8.6789704 53.0872263,8.6801905 53.0870818,8.6813897 53.0869346,8.6819864 53.0868705,8.6825802 53.0868175,8.6831515 53.0867646,8.683744 53.0867299,8.6845815 53.0867043,8.6854526 53.0866883,8.68768 53.0867453,8.6883561 53.0867236,8.6887179 53.0866965,8.6890967 53.0866567,8.6893571 53.0866199,8.6900041 53.0865059,8.6905009 53.0863872,8.6908405 53.0862994,8.6908976 53.086284,8.6911636 53.086212,8.6920897 53.0859727,8.6940647 53.0854624,8.6941362 53.0854439,8.6974499 53.0845877,8.6975719 53.084552,8.6989934 53.0841363,8.7007474 53.083579,8.7012664 53.0833953,8.7015787 53.0832855,8.7017957 53.0832099,8.7028601 53.0828168,8.7049686 53.0820349,8.7058402 53.0817074,8.7060401 53.0816287,8.7062523 53.0815386,8.706667 53.0813559,8.7074506 53.0809996,8.7078461 53.080822,8.7082398 53.080652,8.7085933 53.0805192,8.7089748 53.0803916,8.7098923 53.0801188,8.7100245 53.0800795,8.7117978 53.0795599,8.7118874 53.0795391,8.7119966 53.0795137,8.7121977 53.0794751,8.7124209 53.0794364,8.7126462 53.0794052,8.7139154 53.0792667,8.7141994 53.0792208,8.7144979 53.0791648,8.7147696 53.0790968,8.7150546 53.0790204,8.7153518 53.0789352,8.7156082 53.0788633,8.7162661 53.0786709,8.7165689 53.0785823,8.7171313 53.0783596,8.7176529 53.0781051,8.7181753 53.0778552,8.7184179 53.0777578,8.7186783 53.0776608,8.7190235 53.0775673,8.7193758 53.0774802,8.7201259 53.0772929,8.7216031 53.0769214,8.7216647 53.0769091,8.7219903 53.0768438,8.7223815 53.0767794,8.7227759 53.0767406,8.7229026 53.0767345,8.7230303 53.0767286,8.7232881 53.0767236,8.7236033 53.0767299)					
27643870	Hasenbürener Landstraße	unclassified	de:Hasenbürener Landstraße						LINESTRING(8.6859008 53.1161764,8.6864762 53.1161302,8.6867223 53.1161128,8.6868584 53.1161164,8.686967 53.116123,8.687054 53.1161353,8.6871639 53.1161509,8.6873574 53.1161904,8.6879673 53.1163399,8.6885623 53.1164858,8.6891389 53.1166256,8.6893329 53.1166651,8.6897737 53.1167288,8.6901966 53.1167759)					
27643882	Hasenbürener Umdeich	unclassified							LINESTRING(8.6681067 53.1213329,8.6678598 53.1212935,8.667575 53.1212758,8.6670858 53.1212872,8.6669158 53.1212911,8.6655062 53.1213189,8.663947 53.1213388,8.6625037 53.1213581,8.6621207 53.121362,8.6609543 53.1213894,8.6602741 53.121416,8.6596603 53.1214541,8.6588767 53.1215132,8.6587279 53.1215266)					
27644411	Iprumpweg	service							LINESTRING(8.7703204 53.0573805,8.7725601 53.0587834)					
27644416	Heidkrugweg	path							LINESTRING(8.7700268 53.0564252,8.7700773 53.0565617,8.770117 53.0566452,8.7701842 53.0566704,8.7702325 53.0566956,8.770384 53.0567848,8.7704432 53.0568727)					
27644422	Lübecker Weg	service							LINESTRING(8.7694265 53.0607883,8.7695382 53.0605195,8.7697333 53.0605261,8.7699048 53.0605118,8.7699873 53.0605162,8.7713892 53.0607625,8.771558 53.0607056)					
27644438	Kladdinger Weg	service							LINESTRING(8.7735272 53.0576852,8.7730981 53.057436,8.773092 53.0574324,8.77298 53.057364,8.7726381 53.0571555,8.7726261 53.0571481,8.7722985 53.0569482,8.7722537 53.0569209)					
27644467	Huchtinger Weg	path							LINESTRING(8.7696675 53.0589699,8.7700217 53.0589757)					
27644472	Diepholzer Weg	service							LINESTRING(8.7704459 53.056312,8.7704842 53.0563428,8.7704967 53.0563663,8.7707757 53.056531,8.7711175 53.0567388,8.7732063 53.0580422)					
27644495	Hamburger Weg	service							LINESTRING(8.771558 53.0607056,8.7715386 53.0606483,8.7715088 53.0605715,8.7714789 53.0604796,8.7714697 53.060432,8.7714713 53.0603847,8.7714778 53.060307,8.7714778 53.0602683,8.7714904 53.0602469,8.7715063 53.0602244,8.7715392 53.0601462,8.7715565 53.0600547)					
27644496	Beckmannweg	service							LINESTRING(8.7715565 53.0600547,8.7721016 53.0593438,8.7723925 53.0589882,8.7725601 53.0587834,8.7728942 53.0584015,8.7732063 53.0580422,8.7732749 53.0579589,8.7733899 53.0578192,8.7735272 53.0576852,8.7740913 53.0572504,8.7742445 53.0571323,8.7744169 53.0570311,8.7752719 53.0564956,8.7751829 53.0564453,8.7752438 53.0564084)					
27644505	Delmenhorster Weg	service							LINESTRING(8.7701641 53.0580086,8.7714941 53.0589143,8.7715311 53.0589617,8.7721016 53.0593438)					
27644527	Helgolandweg	service							LINESTRING(8.7751829 53.0564453,8.7746399 53.0561474,8.7744637 53.0560804)					
